Año,Trimestre,Provincia,Accesos por cada 100 hab,Accesos por cada 100 hogares,ADSL,Cablemodem,Fibra óptica,Wireless,Otros,Total,Periodo,HASTA 512 kbps,+ 512 Kbps - 1 Mbps,+ 1 Mbps - 6 Mbps,+ 6 Mbps - 10 Mbps,+ 10 Mbps - 20 Mbps,+ 20 Mbps - 30 Mbps,+ 30 Mbps,OTROS,Mbps (Media de bajada),Hasta 512 kbps,Entre 512 Kbps y 1 Mbps,Entre 1 Mbps y 6 Mbps,Entre 6 Mbps y 10 Mbps,Entre 10 Mbps y 20 Mbps,Entre 20 Mbps y 30 Mbps,Más de 30 Mbps,Ingresos (miles de pesos),Accesos TV por suscripción,Accesos TV satelital, Periodo ,Ingresos TV por suscripción  (miles de $),Ingresos TV satelital (miles de $),Accesos telefonía fija por cada 100 hab,Accesos telefonía fija por cada 100 hogares,Ingresos (miles de $),Correo oficial  + Correos Privados (en Pesos),Correo oficial + Correos Privados (en Unidades),Mes,Personal,Claro,Nextel,Movistar,Total general,Partido,Localidad,Población,Cablemódem,Dial Up,Satelital,Telefonía Fija,3G,4G,Link,Latitud,Longitud
2017.0,2,BUENOS AIRES,13.417453310810586,48.817166931715846,,41752.5,,,2047.0,114414.0,,107.0,2263.5,44254.0,12913.5,10082.0,1391.5,2418.5,107.0,8.885745768615465,36230.0,198451.0,3327425.0,984848.5,802908.0,422276.0,869153.5,18422550.17993102,6766484.0,2576258.0,Abr-Jun 2017,16345369.202484174,8543677.577544736,10.82503920829923,38.840268339845494,11174959.4835,91873778.76550001,1536959.0,6.0,40.0,72.0,91.5,41.0,139781.0,,,576.0,,,,,,,34035050.0,-32.28351144,-63.4506364545889
2017.0,1,BUENOS AIRES,13.417453310810586,48.817166931715846,,41752.5,,,2047.0,114414.0,,107.0,2263.5,44254.0,12913.5,10082.0,1391.5,2418.5,107.0,8.885745768615465,36230.0,198451.0,3327425.0,984848.5,802908.0,422276.0,869153.5,18422550.17993102,6603332.0,2531404.0,Ene-Mar 2017,16345369.202484174,8543677.577544736,10.82503920829923,38.840268339845494,11174959.4835,91873778.76550001,1536959.0,6.0,40.0,72.0,91.5,41.0,139781.0,,,576.0,,,,,,,34035050.0,-32.28351144,-63.4506364545889
2016.0,4,BUENOS AIRES,13.417453310810586,48.817166931715846,,41752.5,,,2047.0,114414.0,,107.0,2263.5,44254.0,12913.5,10082.0,1391.5,2418.5,107.0,8.885745768615465,36230.0,198451.0,3327425.0,984848.5,802908.0,422276.0,869153.5,18422550.17993102,6553801.0,2662031.0,Oct-Dic 2016,16345369.202484174,8543677.577544736,10.82503920829923,38.840268339845494,11174959.4835,91873778.76550001,1536959.0,6.0,40.0,72.0,91.5,41.0,139781.0,,,576.0,,,,,,,34035050.0,-32.28351144,-63.4506364545889
2016.0,3,BUENOS AIRES,13.417453310810586,48.817166931715846,,41752.5,,,2047.0,114414.0,,107.0,2263.5,44254.0,12913.5,10082.0,1391.5,2418.5,107.0,8.885745768615465,36230.0,198451.0,3327425.0,984848.5,802908.0,422276.0,869153.5,18422550.17993102,6538382.0,2628542.0,Jul-Sept 2016,16345369.202484174,8543677.577544736,10.82503920829923,38.840268339845494,11174959.4835,91873778.76550001,1536959.0,6.0,40.0,72.0,91.5,41.0,139781.0,,,576.0,,,,,,,34035050.0,-32.28351144,-63.4506364545889
2016.0,2,BUENOS AIRES,13.417453310810586,48.817166931715846,,41752.5,,,2047.0,114414.0,,107.0,2263.5,44254.0,12913.5,10082.0,1391.5,2418.5,107.0,8.885745768615465,36230.0,198451.0,3327425.0,984848.5,802908.0,422276.0,869153.5,18422550.17993102,6534381.0,2642286.0,Abr-Jun 2016,16345369.202484174,8543677.577544736,10.82503920829923,38.840268339845494,11174959.4835,91873778.76550001,1536959.0,6.0,40.0,72.0,91.5,41.0,139781.0,,,576.0,,,,,,,34035050.0,-32.28351144,-63.4506364545889
2016.0,1,BUENOS AIRES,13.417453310810586,48.817166931715846,,41752.5,,,2047.0,114414.0,,107.0,2263.5,44254.0,12913.5,10082.0,1391.5,2418.5,107.0,8.885745768615465,36230.0,198451.0,3327425.0,984848.5,802908.0,422276.0,869153.5,18422550.17993102,6505712.0,2539255.0,Ene-Mar 2016,16345369.202484174,8543677.577544736,10.82503920829923,38.840268339845494,11174959.4835,91873778.76550001,1536959.0,6.0,40.0,72.0,91.5,41.0,139781.0,,,576.0,,,,,,,34035050.0,-32.28351144,-63.4506364545889
2018.5,,BUENOS AIRES,13.417453310810586,48.817166931715846,Sí,41752.5,--,--,2047.0,114414.0,,107.0,2263.5,44254.0,12913.5,10082.0,1391.5,2418.5,107.0,8.885745768615465,36230.0,198451.0,3327425.0,984848.5,802908.0,422276.0,869153.5,18422550.17993102,6409504.0,1508789.0,,16345369.202484174,8543677.577544736,10.82503920829923,38.840268339845494,11174959.4835,91873778.76550001,1536959.0,6.0,40.0,72.0,91.5,41.0,139781.0,9 de Julio,Alfredo Demarchi (Est. Facundo Quiroga),1853.0,--,--,--,Sí,Sí,Sí,6588010.0,-35.2929819536873,-61.4072542128
2018.5,,BUENOS AIRES,13.417453310810586,48.817166931715846,--,41752.5,--,--,2047.0,114414.0,,107.0,2263.5,44254.0,12913.5,10082.0,1391.5,2418.5,107.0,8.885745768615465,36230.0,198451.0,3327425.0,984848.5,802908.0,422276.0,869153.5,18422550.17993102,6409504.0,1508789.0,,16345369.202484174,8543677.577544736,10.82503920829923,38.840268339845494,11174959.4835,91873778.76550001,1536959.0,6.0,40.0,72.0,91.5,41.0,139781.0,9 de Julio,Carlos María Naón,497.0,--,--,--,Sí,Sí,Sí,6588020.0,-35.239499381663,-60.8251358750153
2018.5,,BUENOS AIRES,13.417453310810586,48.817166931715846,--,41752.5,--,Sí,2047.0,114414.0,,107.0,2263.5,44254.0,12913.5,10082.0,1391.5,2418.5,107.0,8.885745768615465,36230.0,198451.0,3327425.0,984848.5,802908.0,422276.0,869153.5,18422550.17993102,6409504.0,1508789.0,,16345369.202484174,8543677.577544736,10.82503920829923,38.840268339845494,11174959.4835,91873778.76550001,1536959.0,6.0,40.0,72.0,91.5,41.0,139781.0,9 de Julio,Dudignac,2670.0,--,Sí,--,Sí,Sí,Sí,6588040.0,-35.6511928511123,-60.7098962799094
2018.5,,BUENOS AIRES,13.417453310810586,48.817166931715846,--,41752.5,--,--,2047.0,114414.0,,107.0,2263.5,44254.0,12913.5,10082.0,1391.5,2418.5,107.0,8.885745768615465,36230.0,198451.0,3327425.0,984848.5,802908.0,422276.0,869153.5,18422550.17993102,6409504.0,1508789.0,,16345369.202484174,8543677.577544736,10.82503920829923,38.840268339845494,11174959.4835,91873778.76550001,1536959.0,6.0,40.0,72.0,91.5,41.0,139781.0,9 de Julio,La Aurora (Est. La Niña),531.0,--,--,--,--,--,Sí,6588050.0,-35.4079467934432,-61.2105668204871
2018.5,,BUENOS AIRES,13.417453310810586,48.817166931715846,Sí,41752.5,Sí,--,2047.0,114414.0,,107.0,2263.5,44254.0,12913.5,10082.0,1391.5,2418.5,107.0,8.885745768615465,36230.0,198451.0,3327425.0,984848.5,802908.0,422276.0,869153.5,18422550.17993102,6409504.0,1508789.0,,16345369.202484174,8543677.577544736,10.82503920829923,38.840268339845494,11174959.4835,91873778.76550001,1536959.0,6.0,40.0,72.0,91.5,41.0,139781.0,9 de Julio,Manuel B. Gonnet (Est. French),748.0,--,--,--,Sí,Sí,Sí,6588060.0,-35.5201414507378,-60.9989487976537
2018.5,,BUENOS AIRES,13.417453310810586,48.817166931715846,--,41752.5,--,--,2047.0,114414.0,,107.0,2263.5,44254.0,12913.5,10082.0,1391.5,2418.5,107.0,8.885745768615465,36230.0,198451.0,3327425.0,984848.5,802908.0,422276.0,869153.5,18422550.17993102,6409504.0,1508789.0,,16345369.202484174,8543677.577544736,10.82503920829923,38.840268339845494,11174959.4835,91873778.76550001,1536959.0,6.0,40.0,72.0,91.5,41.0,139781.0,9 de Julio,Marcelino Ugarte (Est. Dennehy),76.0,--,--,--,Sí,--,Sí,6588070.0,-35.3462662593318,-60.7453446826815
2018.5,,BUENOS AIRES,13.417453310810586,48.817166931715846,--,41752.5,--,Sí,2047.0,114414.0,,107.0,2263.5,44254.0,12913.5,10082.0,1391.5,2418.5,107.0,8.885745768615465,36230.0,198451.0,3327425.0,984848.5,802908.0,422276.0,869153.5,18422550.17993102,6409504.0,1508789.0,,16345369.202484174,8543677.577544736,10.82503920829923,38.840268339845494,11174959.4835,91873778.76550001,1536959.0,6.0,40.0,72.0,91.5,41.0,139781.0,9 de Julio,Morea,347.0,--,--,--,Sí,--,--,6588080.0,-35.5563880098445,-60.5605940553161
2018.5,,BUENOS AIRES,13.417453310810586,48.817166931715846,--,41752.5,--,--,2047.0,114414.0,,107.0,2263.5,44254.0,12913.5,10082.0,1391.5,2418.5,107.0,8.885745768615465,36230.0,198451.0,3327425.0,984848.5,802908.0,422276.0,869153.5,18422550.17993102,6409504.0,1508789.0,,16345369.202484174,8543677.577544736,10.82503920829923,38.840268339845494,11174959.4835,91873778.76550001,1536959.0,6.0,40.0,72.0,91.5,41.0,139781.0,9 de Julio,Norumbega,57.0,--,--,--,Sí,--,--,6588090.0,-35.5357392707567,-60.7928143632315
2018.5,,BUENOS AIRES,13.417453310810586,48.817166931715846,Sí,41752.5,--,Sí,2047.0,114414.0,,107.0,2263.5,44254.0,12913.5,10082.0,1391.5,2418.5,107.0,8.885745768615465,36230.0,198451.0,3327425.0,984848.5,802908.0,422276.0,869153.5,18422550.17993102,6409504.0,1508789.0,,16345369.202484174,8543677.577544736,10.82503920829923,38.840268339845494,11174959.4835,91873778.76550001,1536959.0,6.0,40.0,72.0,91.5,41.0,139781.0,9 de Julio,Patricios,745.0,--,--,--,Sí,Sí,--,6588110.0,-35.4395526972374,-60.7174384712323
2018.5,,BUENOS AIRES,13.417453310810586,48.817166931715846,--,41752.5,Sí,Sí,2047.0,114414.0,,107.0,2263.5,44254.0,12913.5,10082.0,1391.5,2418.5,107.0,8.885745768615465,36230.0,198451.0,3327425.0,984848.5,802908.0,422276.0,869153.5,18422550.17993102,6409504.0,1508789.0,,16345369.202484174,8543677.577544736,10.82503920829923,38.840268339845494,11174959.4835,91873778.76550001,1536959.0,6.0,40.0,72.0,91.5,41.0,139781.0,9 de Julio,Villa General Fournier (Est. 9 de Julio Sud),566.0,--,--,--,Sí,Sí,Sí,6588120.0,-35.4989239490928,-60.8647207106461
2018.5,,BUENOS AIRES,13.417453310810586,48.817166931715846,--,41752.5,Sí,--,2047.0,114414.0,,107.0,2263.5,44254.0,12913.5,10082.0,1391.5,2418.5,107.0,8.885745768615465,36230.0,198451.0,3327425.0,984848.5,802908.0,422276.0,869153.5,18422550.17993102,6409504.0,1508789.0,,16345369.202484174,8543677.577544736,10.82503920829923,38.840268339845494,11174959.4835,91873778.76550001,1536959.0,6.0,40.0,72.0,91.5,41.0,139781.0,Adolfo Alsina,Colonia San Miguel Arcángel,563.0,--,--,--,Sí,--,Sí,6007020.0,-37.4486186469627,-63.117609405389
2018.5,,BUENOS AIRES,13.417453310810586,48.817166931715846,--,41752.5,--,--,2047.0,114414.0,,107.0,2263.5,44254.0,12913.5,10082.0,1391.5,2418.5,107.0,8.885745768615465,36230.0,198451.0,3327425.0,984848.5,802908.0,422276.0,869153.5,18422550.17993102,6409504.0,1508789.0,,16345369.202484174,8543677.577544736,10.82503920829923,38.840268339845494,11174959.4835,91873778.76550001,1536959.0,6.0,40.0,72.0,91.5,41.0,139781.0,Adolfo Alsina,Delfín Huergo,14.0,--,--,--,--,--,--,6007030.0,-37.3173292631958,-63.2331690622102
2018.5,,BUENOS AIRES,13.417453310810586,48.817166931715846,--,41752.5,--,--,2047.0,114414.0,,107.0,2263.5,44254.0,12913.5,10082.0,1391.5,2418.5,107.0,8.885745768615465,36230.0,198451.0,3327425.0,984848.5,802908.0,422276.0,869153.5,18422550.17993102,6409504.0,1508789.0,,16345369.202484174,8543677.577544736,10.82503920829923,38.840268339845494,11174959.4835,91873778.76550001,1536959.0,6.0,40.0,72.0,91.5,41.0,139781.0,Adolfo Alsina,Espartillar,21.0,--,--,--,--,--,Sí,6007040.0,-37.3563345638716,-62.4387637810214
